"UNICODE","P","D","L","V","LATITUDE","LONGITUDE"
"1.10.38.636A",1,10,"38","636A",-16.4097806074255,-71.5060642894117
"1.10.38.664A",1,10,"38","664A",-16.4103098345013,-71.5058007262464
"1.10.38.67A",1,10,"38","67A",-16.4105798435507,-71.5128090179927
"1.10.38.67B",1,10,"38","67B",-16.4105798435507,-71.5128090179927
"1.10.38.69A",1,10,"38","69A",-16.4103027281338,-71.5112195929671
"1.10.38.730A",1,10,"38","730A",-16.4084709522986,-71.5036633753254
"1.10.38.747A",1,10,"38","747A",-16.4084206278485,-71.5040869565126
"1.10.38.751A",1,10,"38","751A",-16.4083531169955,-71.5038349421608
"1.10.38.938A",1,10,"38","938A",-16.408543847898,-71.5070369187182
"1.10.38.95A",1,10,"38","95A",-16.4105338545262,-71.5103664794742
"1.10.38.978A",1,10,"38","978A",-16.4077608216083,-71.5068231770349
"1.10.4.102A",1,10,"4","102A",-16.3949569921749,-71.5061215807999
"1.10.4.103A",1,10,"4","103A",-16.3948792679641,-71.5060904826085
"1.10.4.120A",1,10,"4","120A",-16.3944635268612,-71.5057523609241
"1.10.4.120B",1,10,"4","120B",-16.3944635268612,-71.5057523609241
"1.10.4.170A",1,10,"4","170A",-16.3954071554917,-71.5050808526948
"1.10.4.3A",1,10,"4","3A",-16.3962446888437,-71.507922376665
"1.10.4.32A",1,10,"4","32A",-16.395083095862,-71.5068055279981
"1.10.4.32B",1,10,"4","32B",-16.395083095862,-71.5068055279981
"1.10.4.32C",1,10,"4","32C",-16.395083095862,-71.5068055279981
"1.10.4.33A",1,10,"4","33A",-16.3950033127203,-71.5067281832649
"1.10.4.34A",1,10,"4","34A",-16.3948860570915,-71.5066108392977
"1.10.4.55A",1,10,"4","55A",-16.3955339433721,-71.5070413473444
"1.10.4.6A",1,10,"4","6A",-16.3960763701176,-71.5077361021657
"1.10.4.97A",1,10,"4","97A",-16.3953006819896,-71.5058780880616
"1.10.9.21A",1,10,"9","21A",-16.3960005804853,-71.5059231680217
"1.10.9.47A",1,10,"9","47A",-16.3973159215326,-71.5053561806465
"1.10.9.48A",1,10,"9","48A",-16.3973832004378,-71.5054346806164
"1.10.9.49A",1,10,"9","49A",-16.397410709766,-71.5055302509195
"1.11.1.105A",1,11,"1","105A",-16.39297623,-71.526106
"1.11.1.109A",1,11,"1","109A",-16.39307538,-71.5264407
"1.11.1.109B",1,11,"1","109B",-16.39307538,-71.5264407
"1.11.1.132A",1,11,"1","132A",-16.39223302,-71.52498106
"1.11.1.132B",1,11,"1","132B",-16.39223302,-71.52498106
"1.11.1.141A",1,11,"1","141A",-16.39212871,-71.52622118
"1.11.1.143A",1,11,"1","143A",-16.39203031,-71.52612012
"1.11.1.143B",1,11,"1","143B",-16.39203031,-71.52612012
"1.11.1.144A",1,11,"1","144A",-16.39196786,-71.52607705
"1.11.1.147A",1,11,"1","147A",-16.39181739,-71.52593041
"1.11.1.15B",1,11,"1","15B",-16.39185486,-71.52797275
"1.11.1.15C",1,11,"1","15C",-16.39185486,-71.52797275
"1.11.1.150A",1,11,"1","150A",-16.39165144,-71.52577949
"1.11.1.164A",1,11,"1","164A",-16.39172115,-71.52524929
"1.11.1.164B",1,11,"1","164B",-16.39172115,-71.52524929
"1.11.1.164C",1,11,"1","164C",-16.39172115,-71.52524929
"1.11.1.173A",1,11,"1","173A",-16.39223344,-71.52587336
"1.11.1.178A",1,11,"1","178A",-16.39256632,-71.52634812
"1.11.1.179A",1,11,"1","179A",-16.3926011,-71.52640425
"1.11.1.182A",1,11,"1","182A",-16.39272307,-71.52666351
"1.11.1.184A",1,11,"1","184A",-16.39273108,-71.52684465
"1.11.1.193A",1,11,"1","193A",-16.39249426,-71.52683198
"1.11.1.195A",1,11,"1","195A",-16.3925068,-71.52693141
"1.11.1.207A",1,11,"1","207A",-16.39167225,-71.52660367
"1.11.1.210A",1,11,"1","210A",-16.39153591,-71.52636328
"1.11.1.217A",1,11,"1","217A",-16.39118772,-71.52586081
"1.11.1.217B",1,11,"1","217B",-16.39118772,-71.52586081
"1.11.1.222A",1,11,"1","222A",-16.3912476,-71.52564942
"1.11.1.226A",1,11,"1","226A",-16.39146228,-71.52594172
"1.11.1.226B",1,11,"1","226B",-16.39146228,-71.52594172
"1.11.1.269A",1,11,"1","269A",-16.39147881,-71.52664283
"1.11.1.27A",1,11,"1","27A",-16.39167987,-71.52769688
"1.11.1.285A",1,11,"1","285A",-16.39111855,-71.52735237
"1.11.1.290A",1,11,"1","290A",-16.39097747,-71.52691476
"1.11.1.290B",1,11,"1","290B",-16.39097747,-71.52691476
"1.11.1.30A",1,11,"1","30A",-16.39194523,-71.52762056
"1.11.1.329A",1,11,"1","329A",-16.39100979,-71.52757009
"1.11.1.37A",1,11,"1","37A",-16.39260381,-71.527558
"1.11.1.40B",1,11,"1","40B",-16.3928948,-71.52753274
"1.11.1.40C",1,11,"1","40C",-16.3928948,-71.52753274
"1.11.1.41A",1,11,"1","41A",-16.39296858,-71.52753182
"1.11.1.41B",1,11,"1","41B",-16.39296858,-71.52753182
"1.11.1.41C",1,11,"1","41C",-16.39296858,-71.52753182
"1.11.1.41D",1,11,"1","41D",-16.39296858,-71.52753182
"1.11.1.57A",1,11,"1","57A",-16.39274702,-71.5273446
"1.11.1.57B",1,11,"1","57B",-16.39274702,-71.5273446
"1.11.1.77A",1,11,"1","77A",-16.39315597,-71.52712657
"1.11.1.77B",1,11,"1","77B",-16.39315597,-71.52712657
"1.11.1.77C",1,11,"1","77C",-16.39315597,-71.52712657
"1.11.1.96A",1,11,"1","96A",-16.39269136,-71.52551126
"1.11.1.96B",1,11,"1","96B",-16.39269136,-71.52551126
"1.11.1.98A",1,11,"1","98A",-16.39277621,-71.52562798
"1.11.10.105A",1,11,"10","105A",-16.3910675,-71.52528299
"1.11.10.109A",1,11,"10","109A",-16.39060437,-71.52524393
"1.11.10.114A",1,11,"10","114A",-16.39037938,-71.52500778
"1.11.10.127A",1,11,"10","127A",-16.39103977,-71.52506215
"1.11.10.129A",1,11,"10","129A",-16.39008192,-71.52606228
"1.11.10.129B",1,11,"10","129B",-16.39008192,-71.52606228
"1.11.10.148A",1,11,"10","148A",-16.39030156,-71.52556342
"1.11.10.158A",1,11,"10","158A",-16.39023326,-71.5246844
"1.11.10.167A",1,11,"10","167A",-16.39041175,-71.52416828
"1.11.10.232A",1,11,"10","232A",-16.39043408,-71.52282762
"1.11.10.232B",1,11,"10","232B",-16.39043408,-71.52282762
"1.11.10.236A",1,11,"10","236A",-16.39025294,-71.52301695
"1.11.10.248A",1,11,"10","248A",-16.38904688,-71.52270742
"1.11.10.253A",1,11,"10","253A",-16.38935719,-71.52237169
"1.11.10.255A",1,11,"10","255A",-16.38946143,-71.52221117
"1.11.10.257A",1,11,"10","257A",-16.38956842,-71.52211987
"1.11.10.260A",1,11,"10","260A",-16.38979102,-71.52227818
"1.11.10.265A",1,11,"10","265A",-16.389639,-71.5226506
"1.11.10.267A",1,11,"10","267A",-16.38951523,-71.52283721
"1.11.10.287A",1,11,"10","287A",-16.38879335,-71.52197512
"1.11.10.301A",1,11,"10","301A",-16.38909873,-71.52225827
"1.11.10.306A",1,11,"10","306A",-16.38890758,-71.52253118
"1.11.10.325A",1,11,"10","325A",-16.38876641,-71.52138862
"1.11.10.326A",1,11,"10","326A",-16.38872407,-71.52136993
"1.11.10.327A",1,11,"10","327A",-16.38868317,-71.52133055
"1.11.10.349A",1,11,"10","349A",-16.3873781,-71.52008725
"1.11.10.350A",1,11,"10","350A",-16.38700932,-71.51980585
"1.11.10.38A",1,11,"10","38A",-16.39112393,-71.52406223
"1.11.10.38B",1,11,"10","38B",-16.39112393,-71.52406223
"1.11.10.38C",1,11,"10","38C",-16.39112393,-71.52406223
"1.11.10.46A",1,11,"10","46A",-16.39067969,-71.524074
"1.11.10.82A",1,11,"10","82A",-16.3908642,-71.52459348
"1.11.11.44A",1,11,"11","44A",-16.38476351,-71.51603649
"1.11.12.1A",1,11,"12","1A",-16.38707218,-71.51955708
"1.11.12.12A",1,11,"12","12A",-16.38734478,-71.51883823
"1.11.12.154A",1,11,"12","154A",-16.38753367,-71.51772648
"1.11.12.16A",1,11,"12","16A",-16.38736405,-71.51913484
"1.11.12.160A",1,11,"12","160A",-16.38786133,-71.51804967
"1.11.12.176A",1,11,"12","176A",-16.38748258,-71.51806572
"1.11.12.22A",1,11,"12","22A",-16.38712259,-71.51949425
"1.11.12.32A",1,11,"12","32A",-16.38773025,-71.51867195
"1.11.12.33A",1,11,"12","33A",-16.38768303,-71.5187542
"1.11.12.41A",1,11,"12","41A",-16.38702848,-71.51892715
"1.11.12.47A",1,11,"12","47A",-16.38679609,-71.51921417
"1.11.13.110A",1,11,"13","110A",-16.38884176,-71.51849343
"1.11.13.119A",1,11,"13","119A",-16.38863196,-71.51915551
"1.11.13.140A",1,11,"13","140A",-16.38813937,-71.51990274
"1.11.13.163A",1,11,"13","163A",-16.38793859,-71.52017429
"1.11.13.164A",1,11,"13","164A",-16.38789181,-71.52024829
"1.11.13.172A",1,11,"13","172A",-16.38737056,-71.51981159
"1.11.13.46A",1,11,"13","46A",-16.38889837,-71.51961905
"1.11.13.60A",1,11,"13","60A",-16.38922265,-71.51873076
"1.11.13.78A",1,11,"13","78A",-16.38947788,-71.51919428
"1.11.13.97A",1,11,"13","97A",-16.38914213,-71.51836547
"1.11.13.97B",1,11,"13","97B",-16.38914213,-71.51836547
"1.11.13.97C",1,11,"13","97C",-16.38914213,-71.51836547
"1.11.13.98A",1,11,"13","98A",-16.38879206,-71.51823305
"1.11.13.98B",1,11,"13","98B",-16.38879206,-71.51823305
"1.11.14.104A",1,11,"14","104A",-16.39149911,-71.51499519
"1.11.14.141A",1,11,"14","141A",-16.39164441,-71.51626675
"1.11.14.142A",1,11,"14","142A",-16.39170115,-71.51632482
"1.11.14.160A",1,11,"14","160A",-16.39142665,-71.51639117
"1.11.14.160B",1,11,"14","160B",-16.39142665,-71.51639117
"1.11.14.160C",1,11,"14","160C",-16.39142665,-71.51639117
"1.11.14.217A",1,11,"14","217A",-16.39000806,-71.51536325
"1.11.14.237A",1,11,"14","237A",-16.38917303,-71.51540029
"1.11.14.245A",1,11,"14","245A",-16.388643,-71.51618321
"1.11.14.247A",1,11,"14","247A",-16.38850274,-71.51640721
"1.11.14.250A",1,11,"14","250A",-16.38836215,-71.51625663
"1.11.14.26A",1,11,"14","26A",-16.39202502,-71.51420832
"1.11.14.266A",1,11,"14","266A",-16.38889575,-71.51519139
"1.11.14.266B",1,11,"14","266B",-16.38889575,-71.51519139
"1.11.14.27A",1,11,"14","27A",-16.3920564,-71.51415595
"1.11.14.309A",1,11,"14","309A",-16.38949023,-71.51723864
"1.11.14.309B",1,11,"14","309B",-16.38949023,-71.51723864
"1.11.14.310A",1,11,"14","310A",-16.38942549,-71.51718682
"1.11.14.313A",1,11,"14","313A",-16.38924766,-71.51704199
"1.11.14.322A",1,11,"14","322A",-16.38961625,-71.51644198
"1.11.14.339A",1,11,"14","339A",-16.39053347,-71.51717009
"1.11.14.340A",1,11,"14","340A",-16.39047967,-71.51725764
"1.11.14.340B",1,11,"14","340B",-16.39047967,-71.51725764
"1.11.14.357A",1,11,"14","357A",-16.39010637,-71.51700733
"1.11.14.374A",1,11,"14","374A",-16.39066757,-71.5177778
"1.11.14.374B",1,11,"14","374B",-16.39066757,-71.5177778
"1.11.14.374C",1,11,"14","374C",-16.39066757,-71.5177778
"1.11.14.434A",1,11,"14","434A",-16.38931552,-71.51767502
"1.11.14.434B",1,11,"14","434B",-16.38931552,-71.51767502
"1.11.14.434C",1,11,"14","434C",-16.38931552,-71.51767502
"1.11.14.452A",1,11,"14","452A",-16.3890115,-71.51734908
"1.11.14.470A",1,11,"14","470A",-16.38809887,-71.51780202
"1.11.14.489A",1,11,"14","489A",-16.38803782,-71.51708154
"1.11.14.509A",1,11,"14","509A",-16.38784144,-71.51661945
"1.11.14.526A",1,11,"14","526A",-16.38700154,-71.51692436
"1.11.14.529A",1,11,"14","529A",-16.38676448,-71.51675895
"1.11.14.531A",1,11,"14","531A",-16.38693958,-71.51655343
"1.11.14.531B",1,11,"14","531B",-16.38693958,-71.51655343
"1.11.14.531C",1,11,"14","531C",-16.38693958,-71.51655343
"1.11.14.536A",1,11,"14","536A",-16.3875402,-71.5160451
"1.11.14.562A",1,11,"14","562A",-16.3865156,-71.51519951
"1.11.14.57A",1,11,"14","57A",-16.39078624,-71.51468143
"1.11.14.591A",1,11,"14","591A",-16.38478629,-71.51504627
"1.11.14.612A",1,11,"14","612A",-16.3852094,-71.5150345
"1.11.14.617A",1,11,"14","617A",-16.38461165,-71.51581063
"1.11.14.62A",1,11,"14","62A",-16.39100769,-71.51429648
"1.11.14.636A",1,11,"14","636A",-16.38412644,-71.51568029
"1.11.14.650A",1,11,"14","650A",-16.38435296,-71.51516812
"1.11.14.670A",1,11,"14","670A",-16.38491983,-71.51444799
"1.11.14.77A",1,11,"14","77A",-16.39199311,-71.51511305
"1.11.14.78A",1,11,"14","78A",-16.39195383,-71.51517145
"1.11.14.79A",1,11,"14","79A",-16.39188264,-71.51523245
"1.11.14.91A",1,11,"14","91A",-16.39139487,-71.51569782
"1.11.16.112A",1,11,"16","112A",-16.38985614,-71.51311845
"1.11.16.126A",1,11,"16","126A",-16.38862019,-71.51331395
"1.11.16.140A",1,11,"16","140A",-16.38910911,-71.51330409
"1.11.16.148A",1,11,"16","148A",-16.38826105,-71.51420385
"1.11.16.149A",1,11,"16","149A",-16.38815201,-71.51412575
"1.11.16.165A",1,11,"16","165A",-16.38779119,-71.51378368
"1.11.16.216A",1,11,"16","216A",-16.38844845,-71.51199686
"1.11.16.226A",1,11,"16","226A",-16.38748614,-71.51322195
"1.11.16.239A",1,11,"16","239A",-16.38739834,-71.51208437
"1.11.16.239B",1,11,"16","239B",-16.38739834,-71.51208437
"1.11.16.239C",1,11,"16","239C",-16.38739834,-71.51208437
"1.11.16.239D",1,11,"16","239D",-16.38739834,-71.51208437
"1.11.16.239E",1,11,"16","239E",-16.38739834,-71.51208437
"1.11.16.239F",1,11,"16","239F",-16.38739834,-71.51208437
"1.11.16.239G",1,11,"16","239G",-16.38739834,-71.51208437
"1.11.16.247A",1,11,"16","247A",-16.38665769,-71.51280278
"1.11.16.26A",1,11,"16","26A",-16.39094065,-71.51354675
"1.11.16.267A",1,11,"16","267A",-16.38645944,-71.51183381
"1.11.16.28A",1,11,"16","28A",-16.39075455,-71.51342585
"1.11.16.281A",1,11,"16","281A",-16.38611488,-71.51211344
"1.11.16.293A",1,11,"16","293A",-16.38619284,-71.51374693
"1.11.16.310A",1,11,"16","310A",-16.38614429,-71.51316714
"1.11.16.330A",1,11,"16","330A",-16.3862545,-71.51412923
"1.11.16.334A",1,11,"16","334A",-16.38652664,-71.51382995
"1.11.16.352A",1,11,"16","352A",-16.3869993,-71.51491393
"1.11.16.359A",1,11,"16","359A",-16.38666683,-71.51466553
"1.11.16.36A",1,11,"16","36A",-16.39083612,-71.51410257
"1.11.16.365A",1,11,"16","365A",-16.38719668,-71.51408963
"1.11.16.367A",1,11,"16","367A",-16.3878369,-71.51430288
"1.11.16.370A",1,11,"16","370A",-16.38816321,-71.51454321
"1.11.16.378A",1,11,"16","378A",-16.38765799,-71.51514533
"1.11.16.381A",1,11,"16","381A",-16.38752251,-71.51538238
"1.11.16.390A",1,11,"16","390A",-16.38735377,-71.51492854
"1.11.16.390B",1,11,"16","390B",-16.38735377,-71.51492854
"1.11.16.390C",1,11,"16","390C",-16.38735377,-71.51492854
"1.11.16.391A",1,11,"16","391A",-16.3874096,-71.51484229
"1.11.16.391B",1,11,"16","391B",-16.3874096,-71.51484229
"1.11.16.395A",1,11,"16","395A",-16.38769708,-71.51452548
"1.11.16.408A",1,11,"16","408A",-16.38828119,-71.51546524
"1.11.16.409A",1,11,"16","409A",-16.38822106,-71.51555104
"1.11.16.421A",1,11,"16","421A",-16.38783985,-71.51539339
"1.11.16.423A",1,11,"16","423A",-16.38791802,-71.51527208
"1.11.16.424A",1,11,"16","424A",-16.38797515,-71.51521135
"1.11.16.79A",1,11,"16","79A",-16.3900114,-71.5133439
"1.11.17.11A",1,11,"17","11A",-16.38569989,-71.51161389
"1.11.17.13A",1,11,"17","13A",-16.38581077,-71.51148627
"1.11.17.35A",1,11,"17","35A",-16.38497279,-71.51141251
"1.11.17.41A",1,11,"17","41A",-16.38464552,-71.51116292
"1.11.17.41B",1,11,"17","41B",-16.38464552,-71.51116292
"1.11.17.41C",1,11,"17","41C",-16.38464552,-71.51116292
"1.11.17.6A",1,11,"17","6A",-16.38572477,-71.51196445
"1.11.18.108A",1,11,"18","108A",-16.38090459,-71.51311182
"1.11.18.111A",1,11,"18","111A",-16.38056284,-71.51312713
"1.11.18.126A",1,11,"18","126A",-16.38118768,-71.5124302
"1.11.18.126B",1,11,"18","126B",-16.38118768,-71.5124302
"1.11.18.166A",1,11,"18","166A",-16.38234174,-71.51208525
"1.11.18.177A",1,11,"18","177A",-16.38276662,-71.51208117
"1.11.18.192A",1,11,"18","192A",-16.38252257,-71.51301789
"1.11.18.192B",1,11,"18","192B",-16.38252257,-71.51301789
"1.11.18.196A",1,11,"18","196A",-16.38278308,-71.51325704
"1.11.18.20A",1,11,"18","20A",-16.38373467,-71.51452483
"1.11.18.20B",1,11,"18","20B",-16.38373467,-71.51452483
"1.11.18.20C",1,11,"18","20C",-16.38373467,-71.51452483
"1.11.18.211A",1,11,"18","211A",-16.38322109,-71.51335925
"1.11.18.213A",1,11,"18","213A",-16.38304897,-71.51349211
"1.11.18.219A",1,11,"18","219A",-16.38335087,-71.51362053
"1.11.18.219B",1,11,"18","219B",-16.38335087,-71.51362053
"1.11.18.224A",1,11,"18","224A",-16.38375749,-71.51312319
"1.11.18.228A",1,11,"18","228A",-16.38411162,-71.51307277
"1.11.18.235A",1,11,"18","235A",-16.38388303,-71.51357255
"1.11.18.236A",1,11,"18","236A",-16.38379629,-71.51364852
"1.11.18.237A",1,11,"18","237A",-16.38377274,-71.51377635
"1.11.18.237B",1,11,"18","237B",-16.38377274,-71.51377635
"1.11.18.237C",1,11,"18","237C",-16.38377274,-71.51377635
"1.11.18.240A",1,11,"18","240A",-16.38361372,-71.51405285
"1.11.18.243A",1,11,"18","243A",-16.38339949,-71.51380737
"1.11.18.248A",1,11,"18","248A",-16.38410958,-71.51369681
"1.11.18.253A",1,11,"18","253A",-16.38440335,-71.51330689
"1.11.18.255A",1,11,"18","255A",-16.38456159,-71.51342941
"1.11.18.260A",1,11,"18","260A",-16.384583,-71.51378882
"1.11.18.263A",1,11,"18","263A",-16.38440577,-71.51399574
"1.11.18.277A",1,11,"18","277A",-16.38486114,-71.51266893
"1.11.18.298A",1,11,"18","298A",-16.38502191,-71.51311967
"1.11.18.305A",1,11,"18","305A",-16.38413635,-71.51267789
"1.11.18.306A",1,11,"18","306A",-16.38404352,-71.51262222
"1.11.18.314A",1,11,"18","314A",-16.38465369,-71.51173446
"1.11.18.322A",1,11,"18","322A",-16.38481741,-71.51219723
"1.11.18.324A",1,11,"18","324A",-16.38469443,-71.51237181
"1.11.18.326A",1,11,"18","326A",-16.38458024,-71.51256168
"1.11.18.326B",1,11,"18","326B",-16.38458024,-71.51256168
"1.11.18.334A",1,11,"18","334A",-16.38354121,-71.51214406
"1.11.18.347A",1,11,"18","347A",-16.38397679,-71.51224819
"1.11.18.347B",1,11,"18","347B",-16.38397679,-71.51224819
"1.11.18.347C",1,11,"18","347C",-16.38397679,-71.51224819
"1.11.18.347D",1,11,"18","347D",-16.38397679,-71.51224819
"1.11.18.356A",1,11,"18","356A",-16.3832159,-71.51140887
"1.11.18.370A",1,11,"18","370A",-16.38376285,-71.51130508
"1.11.18.392A",1,11,"18","392A",-16.38306789,-71.51040899
"1.11.18.396A",1,11,"18","396A",-16.38336953,-71.51053668
"1.11.18.400A",1,11,"18","400A",-16.38324985,-71.51086558
"1.11.18.414A",1,11,"18","414A",-16.38194404,-71.51083385
"1.11.18.422A",1,11,"18","422A",-16.3824928,-71.51007072
"1.11.18.422B",1,11,"18","422B",-16.3824928,-71.51007072
"1.11.18.424A",1,11,"18","424A",-16.38267996,-71.50993743
"1.11.18.426A",1,11,"18","426A",-16.3828609,-71.51007409
"1.11.18.426B",1,11,"18","426B",-16.3828609,-71.51007409
"1.11.18.444A",1,11,"18","444A",-16.38158529,-71.51015417
"1.11.18.448A",1,11,"18","448A",-16.38184543,-71.50981251
"1.11.18.45A",1,11,"18","45A",-16.38274778,-71.51406907
"1.11.18.45B",1,11,"18","45B",-16.38274778,-71.51406907
"1.11.18.47A",1,11,"18","47A",-16.38260541,-71.51429929
"1.11.18.5A",1,11,"18","5A",-16.38365906,-71.51514199
"1.11.18.503A",1,11,"18","503A",-16.38043882,-71.51127125
"1.11.18.503B",1,11,"18","503B",-16.38043882,-71.51127125
"1.11.18.503C",1,11,"18","503C",-16.38043882,-71.51127125
"1.11.18.506A",1,11,"18","506A",-16.38024745,-71.51128849
"1.11.18.509A",1,11,"18","509A",-16.38001809,-71.51103377
"1.11.18.545A",1,11,"18","545A",-16.38181145,-71.5093418
"1.11.18.579A",1,11,"18","579A",-16.38084102,-71.50957812
"1.11.18.589A",1,11,"18","589A",-16.37993423,-71.51077891
"1.11.18.62A",1,11,"18","62A",-16.38233013,-71.5134954
"1.11.18.624A",1,11,"18","624A",-16.3787188,-71.5115599
"1.11.18.636A",1,11,"18","636A",-16.37948227,-71.51091463
"1.11.18.7A",1,11,"18","7A",-16.38354864,-71.51537208
"1.11.18.739A",1,11,"18","739A",-16.37721998,-71.51008285
"1.11.18.739B",1,11,"18","739B",-16.37721998,-71.51008285
"1.11.18.739C",1,11,"18","739C",-16.37721998,-71.51008285
"1.11.18.748A",1,11,"18","748A",-16.37778376,-71.50939884
"1.11.18.761A",1,11,"18","761A",-16.37799528,-71.50907767
"1.11.18.80A",1,11,"18","80A",-16.38172706,-71.51309311
"1.11.18.94A",1,11,"18","94A",-16.38141164,-71.51281963
"1.11.19.55A",1,11,"19","55A",-16.38035912,-71.51371831
"1.11.20.28A",1,11,"20","28A",-16.37971471,-71.51166683
"1.11.20.28B",1,11,"20","28B",-16.37971471,-71.51166683
"1.11.20.31A",1,11,"20","31A",-16.37970867,-71.51138047
"1.11.20.42A",1,11,"20","42A",-16.37943749,-71.51202342
"1.11.20.42B",1,11,"20","42B",-16.37943749,-71.51202342
"1.11.20.5A",1,11,"20","5A",-16.38062419,-71.51231149
"1.11.20.95A",1,11,"20","95A",-16.37939726,-71.5121981
"1.11.21.36A",1,11,"21","36A",-16.37768165,-71.51102071
"1.11.21.46A",1,11,"21","46A",-16.37761532,-71.51156278
"1.11.21.47A",1,11,"21","47A",-16.37756644,-71.51088919
"1.11.21.93A",1,11,"21","93A",-16.37597153,-71.50942952
"1.11.22.108A",1,11,"22","108A",-16.37663167,-71.50657362
"1.11.22.108B",1,11,"22","108B",-16.37663167,-71.50657362
"1.11.22.108C",1,11,"22","108C",-16.37663167,-71.50657362
"1.11.22.119A",1,11,"22","119A",-16.37673703,-71.50586292
"1.11.22.159A",1,11,"22","159A",-16.37726037,-71.50469118
"1.11.22.159B",1,11,"22","159B",-16.37726037,-71.50469118
"1.11.22.2A",1,11,"22","2A",-16.37785016,-71.50895799
"1.11.22.2B",1,11,"22","2B",-16.37785016,-71.50895799
"1.11.22.20A",1,11,"22","20A",-16.37797904,-71.50886661
"1.11.22.258A",1,11,"22","258A",-16.3762753,-71.50452775
"1.11.22.266A",1,11,"22","266A",-16.37676506,-71.50456071
"1.11.22.272A",1,11,"22","272A",-16.37643643,-71.50488553
"1.11.22.274A",1,11,"22","274A",-16.37636316,-71.50494302
"1.11.22.275A",1,11,"22","275A",-16.37630724,-71.50502532
"1.11.22.283A",1,11,"22","283A",-16.37681086,-71.5040746
"1.11.22.298A",1,11,"22","298A",-16.37667402,-71.50391088
"1.11.22.331A",1,11,"22","331A",-16.3749698,-71.50480628
"1.11.22.331B",1,11,"22","331B",-16.3749698,-71.50480628
"1.11.22.356A",1,11,"22","356A",-16.3752072,-71.50330341
